page_id,candidate_label,statue_id,source_type,source_query,commons_title,commons_page_url,download_url,local_path,sha1,width,height,license,author
82559889,samathi,unresolved:samathi:0f37996b582e,text_search,"""Dhyana mudra"" Thailand Buddha","File:Gautam Buddha Statue at Dhulikhel, Nepal.jpg","https://commons.wikimedia.org/wiki/File:Gautam_Buddha_Statue_at_Dhulikhel,_Nepal.jpg",https://upload.wikimedia.org/wikipedia/commons/b/bc/Gautam_Buddha_Statue_at_Dhulikhel%2C_Nepal.jpg,"images/samathi/82559889_Gautam_Buddha_Statue_at_Dhulikhel,_Nepal.jpg",053231507e617b5dda8d92737bdc33be30f50f05,1650,2377,CC BY-SA 4.0,Anuja Sharma
91597064,samathi,unresolved:samathi:ba4e0114c750,text_search,"""Dhyana mudra"" Thailand Buddha",File:Thisarana Arama Buddha Statue.png,https://commons.wikimedia.org/wiki/File:Thisarana_Arama_Buddha_Statue.png,https://upload.wikimedia.org/wikipedia/commons/e/ec/Thisarana_Arama_Buddha_Statue.png,images/samathi/91597064_Thisarana_Arama_Buddha_Statue.png,bf761a05f08eaa159b6a058ec962179f3039e6cf,868,1056,CC BY-SA 4.0,Thisarana Arama
98212821,samathi,unresolved:samathi:2220e3673854,text_search,"""Dhyana mudra"" Thailand Buddha",File:Buddha Statue at Empty Cloud.jpg,https://commons.wikimedia.org/wiki/File:Buddha_Statue_at_Empty_Cloud.jpg,https://upload.wikimedia.org/wikipedia/commons/3/37/Buddha_Statue_at_Empty_Cloud.jpg,images/samathi/98212821_Buddha_Statue_at_Empty_Cloud.jpg,69bf7c811c0b1b8a31f4bfa92d91bdd216c22abe,800,560,CC BY-SA 4.0,Rikku411
99375469,samathi,unresolved:samathi:ee3c9ffcfca3,text_search,"""Dhyana mudra"" Thailand Buddha",File:Oc Eo Culture Buddha Statue 01.jpg,https://commons.wikimedia.org/wiki/File:Oc_Eo_Culture_Buddha_Statue_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Oc_Eo_Culture_Buddha_Statue_01.jpg/1920px-Oc_Eo_Culture_Buddha_Statue_01.jpg,images/samathi/99375469_Oc_Eo_Culture_Buddha_Statue_01.jpg,c8c86d91e2191d8fa03864b1f7a744865ab10d13,3456,5184,CC0,Gary Todd
99778331,samathi,unresolved:samathi:cee526d86056,text_search,"""Dhyana mudra"" Thailand Buddha","File:Chinese Porcelain Buddha, 17th-18th Century.jpg","https://commons.wikimedia.org/wiki/File:Chinese_Porcelain_Buddha,_17th-18th_Century.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Chinese_Porcelain_Buddha%2C_17th-18th_Century.jpg/1920px-Chinese_Porcelain_Buddha%2C_17th-18th_Century.jpg,"images/samathi/99778331_Chinese_Porcelain_Buddha,_17th-18th_Century.jpg",b9c9feb85f9f0621b0b876e25927aa1c90f90b9b,3456,5184,CC0,Gary Todd
109523745,samathi,unresolved:samathi:b8840144af6f,text_search,"""Dhyana mudra"" Thailand Buddha",File:Statue af Buddha Amida siddende med hænderne i dhyanamudra.jpg,https://commons.wikimedia.org/wiki/File:Statue_af_Buddha_Amida_siddende_med_h%C3%A6nderne_i_dhyanamudra.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Statue_af_Buddha_Amida_siddende_med_h%C3%A6nderne_i_dhyanamudra.jpg/1920px-Statue_af_Buddha_Amida_siddende_med_h%C3%A6nderne_i_dhyanamudra.jpg,images/samathi/109523745_Statue_af_Buddha_Amida_siddende_med_hænderne_i_dhyanamudra.jpg,688c9e7dadfd9e592d573a4dcda383c04136211f,4432,4531,CC BY-SA 4.0,"Matopmaæ,iseet"
110492487,samathi,unresolved:samathi:9e12f30c49aa,text_search,"""Dhyana mudra"" Thailand Buddha","File:The Great Buddha statue, Bodh Gaya.jpg","https://commons.wikimedia.org/wiki/File:The_Great_Buddha_statue,_Bodh_Gaya.jpg",https://upload.wikimedia.org/wikipedia/commons/d/d9/The_Great_Buddha_statue%2C_Bodh_Gaya.jpg,"images/samathi/110492487_The_Great_Buddha_statue,_Bodh_Gaya.jpg",2f82f1112e61e287e6b7f4b46cb9efe557061314,1901,1901,CC BY-SA 4.0,Santoshponnam
125252156,samathi,unresolved:samathi:cc9fb5b8a568,text_search,"""Dhyana mudra"" Thailand Buddha",File:Buddha statue (2022-10-04) 03.jpg,https://commons.wikimedia.org/wiki/File:Buddha_statue_(2022-10-04)_03.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Buddha_statue_%282022-10-04%29_03.jpg/1920px-Buddha_statue_%282022-10-04%29_03.jpg,images/samathi/125252156_Buddha_statue_(2022-10-04)_03.jpg,6493ca5931e93ef2249dcfdb0db0f2e550cb52da,3864,5152,CC BY-SA 4.0,Vyacheslav Kirillin
136915029,samathi,unresolved:samathi:9d04b0230376,text_search,"""Dhyana mudra"" Thailand Buddha","File:Sculpture of Buddha Muchalinda, NUS Museum (111152).jpg","https://commons.wikimedia.org/wiki/File:Sculpture_of_Buddha_Muchalinda,_NUS_Museum_(111152).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Sculpture_of_Buddha_Muchalinda%2C_NUS_Museum_%28111152%29.jpg/1920px-Sculpture_of_Buddha_Muchalinda%2C_NUS_Museum_%28111152%29.jpg,"images/samathi/136915029_Sculpture_of_Buddha_Muchalinda,_NUS_Museum_(111152).jpg",b5f4e3dd8fa5418d94328c901f62c147dc8daca2,2667,4000,Public domain,Moheen Reeyad
141255558,samathi,unresolved:samathi:d296a5b2e0e2,text_search,"""Dhyana mudra"" Thailand Buddha",File:ACM-Buddha enthroned by a naga-03692.jpg,https://commons.wikimedia.org/wiki/File:ACM-Buddha_enthroned_by_a_naga-03692.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/ACM-Buddha_enthroned_by_a_naga-03692.jpg/1920px-ACM-Buddha_enthroned_by_a_naga-03692.jpg,images/samathi/141255558_ACM-Buddha_enthroned_by_a_naga-03692.jpg,818a298768fa226da86c577a2abfb4b360919c19,3790,5685,CC0,
146898255,samathi,unresolved:samathi:8c12e50ad868,text_search,"""Dhyana mudra"" Thailand Buddha","File:048 Amitabha Buddha, Brahmavihara Monastery, Melaka, Malaysia, photograph by Anandajoti Bhikkhu.jpg","https://commons.wikimedia.org/wiki/File:048_Amitabha_Buddha,_Brahmavihara_Monastery,_Melaka,_Malaysia,_photograph_by_Anandajoti_Bhikkhu.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/048_Amitabha_Buddha%2C_Brahmavihara_Monastery%2C_Melaka%2C_Malaysia%2C_photograph_by_Anandajoti_Bhikkhu.jpg/1920px-048_Amitabha_Buddha%2C_Brahmavihara_Monastery%2C_Melaka%2C_Malaysia%2C_photograph_by_Anandajoti_Bhikkhu.jpg,"images/samathi/146898255_048_Amitabha_Buddha,_Brahmavihara_Monastery,_Melaka,_Malaysia,_photograph_by_Anandajoti_Bhikkhu.jpg",34478f77c13176c538c7357bd5ec5aace9081f48,3648,5472,CC BY-SA 4.0,Anandajoti
154048859,samathi,unresolved:samathi:aee45552f3fa,text_search,"""Dhyana mudra"" Thailand Buddha",File:Emerald Buddha statue in Wat Phra That Doi Suthep.jpg,https://commons.wikimedia.org/wiki/File:Emerald_Buddha_statue_in_Wat_Phra_That_Doi_Suthep.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Emerald_Buddha_statue_in_Wat_Phra_That_Doi_Suthep.jpg/1920px-Emerald_Buddha_statue_in_Wat_Phra_That_Doi_Suthep.jpg,images/samathi/154048859_Emerald_Buddha_statue_in_Wat_Phra_That_Doi_Suthep.jpg,4960b0d4989a0da1e631e32d2f0792028c71354c,2252,4000,CC0,Deepak-nsk
181870377,samathi,unresolved:samathi:1f745cebbbe5,text_search,"""Dhyana mudra"" Thailand Buddha","File:Sculpture of Buddha seated in Dhyana Mudra, circa 700 CE, Sandstone Sanchi Museum, Madhya Pradesh.jpg","https://commons.wikimedia.org/wiki/File:Sculpture_of_Buddha_seated_in_Dhyana_Mudra,_circa_700_CE,_Sandstone_Sanchi_Museum,_Madhya_Pradesh.jpg",https://upload.wikimedia.org/wikipedia/commons/6/63/Sculpture_of_Buddha_seated_in_Dhyana_Mudra%2C_circa_700_CE%2C_Sandstone_Sanchi_Museum%2C_Madhya_Pradesh.jpg,"images/samathi/181870377_Sculpture_of_Buddha_seated_in_Dhyana_Mudra,_circa_700_CE,_Sandstone_Sanchi_Museum,_Madhya_Pradesh.jpg",c091ed91fce6fdf201648388c4f32b3dfc8fa52a,736,810,CC BY-SA 4.0,SpeakingArch
3618979,nakprok,unresolved:nakprok:ae9fdd104b52,text_search,"""พระนาคปรก"" Thailand",File:Watphomap.png,https://commons.wikimedia.org/wiki/File:Watphomap.png,https://upload.wikimedia.org/wikipedia/commons/4/4b/Watphomap.png,images/nakprok/3618979_Watphomap.png,4fb21f807ca6d91b99fc331ddd89e2e026e84ec5,1800,1177,CC BY-SA 4.0,"Heinrich Damm (User:Hdamm, Hdamm at de.wikipedia.org)"
55201538,nakprok,unresolved:nakprok:887245a1caa6,text_search,"""พระนาคปรก"" Thailand",File:พระนาคปรก กรุนาดูน.jpg,https://commons.wikimedia.org/wiki/File:%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%B9%E0%B8%99.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%B9%E0%B8%99.jpg/1920px-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%99%E0%B8%B2%E0%B8%94%E0%B8%B9%E0%B8%99.jpg,images/nakprok/55201538_พระนาคปรก_กรุนาดูน.jpg,3d6d0dca433f14f8548d101cfe3e70a795bc4ff6,3120,4160,CC BY-SA 4.0,Suriya aruno
69969762,nakprok,unresolved:nakprok:0a1da92d73b3,text_search,"""พระนาคปรก"" Thailand",File:พระนาคปรกหินทราย.jpg,https://commons.wikimedia.org/wiki/File:%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81%E0%B8%AB%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A2.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81%E0%B8%AB%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A2.jpg/1920px-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%B2%E0%B8%84%E0%B8%9B%E0%B8%A3%E0%B8%81%E0%B8%AB%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B2%E0%B8%A2.jpg,images/nakprok/69969762_พระนาคปรกหินทราย.jpg,f62321e2d00c2ceaf1a4b64fbce91a6720ade9e6,4608,3456,CC BY-SA 4.0,พระครูสุทธิปัญญาโสภณ
191704137,nakprok,unresolved:nakprok:7a32609304ab,text_search,"""พระนาคปรก"" Thailand",File:Angkor Wat (3).jpg,https://commons.wikimedia.org/wiki/File:Angkor_Wat_(3).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Angkor_Wat_%283%29.jpg/1920px-Angkor_Wat_%283%29.jpg,images/nakprok/191704137_Angkor_Wat_(3).jpg,8126bbc8d5119d33bb2dd93eb6a353774a217457,2500,3882,Public domain,Unknown authorUnknown author
3461069,nakprok,unresolved:nakprok:9d254a34f3b8,text_search,"""Mucilinda in Thailand""",File:SalaKeoKou 2.jpg,https://commons.wikimedia.org/wiki/File:SalaKeoKou_2.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4f/SalaKeoKou_2.jpg,images/nakprok/3461069_SalaKeoKou_2.jpg,256e4c0cd7ad6b9f34c5759609568c136beb03ea,752,600,CC BY-SA 3.0,Der aus Uebersee kommt
5336531,nakprok,unresolved:nakprok:1b52b14ca93e,text_search,"""Mucilinda in Thailand""",File:Phimai-pano-8.jpg,https://commons.wikimedia.org/wiki/File:Phimai-pano-8.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Phimai-pano-8.jpg/1920px-Phimai-pano-8.jpg,images/nakprok/5336531_Phimai-pano-8.jpg,ceadb9320ccdbb412010cec7ea2ef15deace51a6,5903,2954,CC BY-SA 3.0,Ddalbiez
17099774,nakprok,unresolved:nakprok:5e8e9ed282f5,text_search,"""Mucilinda in Thailand""","File:Muchilinda Buddha from Thailand, Angkor kingdom, Lopburi style, 13th-14th century, sandstone, promised gift to HAA.JPG","https://commons.wikimedia.org/wiki/File:Muchilinda_Buddha_from_Thailand,_Angkor_kingdom,_Lopburi_style,_13th-14th_century,_sandstone,_promised_gift_to_HAA.JPG",https://upload.wikimedia.org/wikipedia/commons/7/72/Muchilinda_Buddha_from_Thailand%2C_Angkor_kingdom%2C_Lopburi_style%2C_13th-14th_century%2C_sandstone%2C_promised_gift_to_HAA.JPG,"images/nakprok/17099774_Muchilinda_Buddha_from_Thailand,_Angkor_kingdom,_Lopburi_style,_13th-14th_century,_sandstone,_promis.jpg",6b4df0f99b3d2afe7f11ed71d7d62d39799c78f6,1218,2970,CC0,Hiart
22921512,nakprok,unresolved:nakprok:181789e8a9e9,text_search,"""Mucilinda in Thailand""",File:Buddha Naga2 Square Large.JPG,https://commons.wikimedia.org/wiki/File:Buddha_Naga2_Square_Large.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Buddha_Naga2_Square_Large.JPG/1920px-Buddha_Naga2_Square_Large.JPG,images/nakprok/22921512_Buddha_Naga2_Square_Large.jpg,17f464d9208f1ece4e5a5776d2f335af9e78fddd,2000,2000,CC BY-SA 4.0,User: (WT-shared) Jpatokal at  wts wikivoyage
25682791,nakprok,unresolved:nakprok:90fe541fea29,text_search,"""Mucilinda in Thailand""",File:201304061028c Wat Tham Nakarat Geisterhäuschen Nagas.jpg,https://commons.wikimedia.org/wiki/File:201304061028c_Wat_Tham_Nakarat_Geisterh%C3%A4uschen_Nagas.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/201304061028c_Wat_Tham_Nakarat_Geisterh%C3%A4uschen_Nagas.jpg/1920px-201304061028c_Wat_Tham_Nakarat_Geisterh%C3%A4uschen_Nagas.jpg,images/nakprok/25682791_201304061028c_Wat_Tham_Nakarat_Geisterhäuschen_Nagas.jpg,9c0b793fcbcdee922f2a2223bacd6a26e8347168,2584,4336,CC BY-SA 4.0,Hartmann Linge
25683934,nakprok,unresolved:nakprok:53bc64d0b301,text_search,"""Mucilinda in Thailand""",File:201304061107c Wat Tham Nakarat.jpg,https://commons.wikimedia.org/wiki/File:201304061107c_Wat_Tham_Nakarat.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/201304061107c_Wat_Tham_Nakarat.jpg/1920px-201304061107c_Wat_Tham_Nakarat.jpg,images/nakprok/25683934_201304061107c_Wat_Tham_Nakarat.jpg,475144c6c6c0e6184e922e155af13fa90c6cbec6,2659,3583,CC BY-SA 4.0,Hartmann Linge
40212972,nakprok,unresolved:nakprok:541ec208df5f,text_search,"""Mucilinda in Thailand""",File:Wat Tham Khao Rup Chang - 149 Mucilinda Protects Buddha (14478051150).jpg,https://commons.wikimedia.org/wiki/File:Wat_Tham_Khao_Rup_Chang_-_149_Mucilinda_Protects_Buddha_(14478051150).jpg,https://upload.wikimedia.org/wikipedia/commons/7/7d/Wat_Tham_Khao_Rup_Chang_-_149_Mucilinda_Protects_Buddha_%2814478051150%29.jpg,images/nakprok/40212972_Wat_Tham_Khao_Rup_Chang_-_149_Mucilinda_Protects_Buddha_(14478051150).jpg,38ae46cc56b9a07583f92ec6f821d576c852d03d,1676,2764,CC BY 2.0,"Photo Dharma from Penang, Malaysia"
50795200,nakprok,unresolved:nakprok:8b4daf35b779,text_search,"""Mucilinda in Thailand""",File:028 Buddha protected by Mucilinda (9261608770).jpg,https://commons.wikimedia.org/wiki/File:028_Buddha_protected_by_Mucilinda_(9261608770).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/028_Buddha_protected_by_Mucilinda_%289261608770%29.jpg/1920px-028_Buddha_protected_by_Mucilinda_%289261608770%29.jpg,images/nakprok/50795200_028_Buddha_protected_by_Mucilinda_(9261608770).jpg,162bed9215b2588e2c31415146a2d0553525e400,3072,2304,CC BY 2.0,"Photo Dharma from Sadao, Thailand"
56264522,nakprok,unresolved:nakprok:a4663ee7efde,text_search,"""Mucilinda in Thailand""",File:Chao Sam Phraya Museum - 2017-02-13 (043).jpg,https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(043).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Chao_Sam_Phraya_Museum_-_2017-02-13_%28043%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28043%29.jpg,images/nakprok/56264522_Chao_Sam_Phraya_Museum_-_2017-02-13_(043).jpg,72b88782c54c3c6546c14ce9aac4fa8fd2b25eaf,3024,4032,CC0,Iudexvivorum
56264523,nakprok,unresolved:nakprok:cf3634d49767,text_search,"""Mucilinda in Thailand""",File:Chao Sam Phraya Museum - 2017-02-13 (042).jpg,https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(042).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Chao_Sam_Phraya_Museum_-_2017-02-13_%28042%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28042%29.jpg,images/nakprok/56264523_Chao_Sam_Phraya_Museum_-_2017-02-13_(042).jpg,38cdc0fcfe16faf2de8ad66da7cd10d7217dccf6,3024,4032,CC0,Iudexvivorum
56264531,nakprok,unresolved:nakprok:a6dd744d1926,text_search,"""Mucilinda in Thailand""",File:Chao Sam Phraya Museum - 2017-02-13 (050).jpg,https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(050).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Chao_Sam_Phraya_Museum_-_2017-02-13_%28050%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28050%29.jpg,images/nakprok/56264531_Chao_Sam_Phraya_Museum_-_2017-02-13_(050).jpg,7a2babacfc16c7ed143e3afd492b8e751dc0e2ad,3024,4032,CC0,Iudexvivorum
56264533,nakprok,unresolved:nakprok:77bc0eedca2a,text_search,"""Mucilinda in Thailand""",File:Chao Sam Phraya Museum - 2017-02-13 (049).jpg,https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(049).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Chao_Sam_Phraya_Museum_-_2017-02-13_%28049%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28049%29.jpg,images/nakprok/56264533_Chao_Sam_Phraya_Museum_-_2017-02-13_(049).jpg,3594663a3efe421535d89ade923944000f78e8af,2925,3926,CC0,Iudexvivorum
56264534,nakprok,unresolved:nakprok:726020f44551,text_search,"""Mucilinda in Thailand""",File:Chao Sam Phraya Museum - 2017-02-13 (052).jpg,https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(052).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Chao_Sam_Phraya_Museum_-_2017-02-13_%28052%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28052%29.jpg,images/nakprok/56264534_Chao_Sam_Phraya_Museum_-_2017-02-13_(052).jpg,a09c9de3640e6ec4fede5c73e5430c95093d6bea,3024,4032,CC0,Iudexvivorum
56264535,nakprok,unresolved:nakprok:f4e43216a01b,text_search,"""Mucilinda in Thailand""",File:Chao Sam Phraya Museum - 2017-02-13 (053).jpg,https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(053).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Chao_Sam_Phraya_Museum_-_2017-02-13_%28053%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28053%29.jpg,images/nakprok/56264535_Chao_Sam_Phraya_Museum_-_2017-02-13_(053).jpg,2349e84a45f5e16bd96f1f53e8a6358b38167a95,3024,4032,CC0,Iudexvivorum
56264537,nakprok,unresolved:nakprok:4f9b467ad74c,text_search,"""Mucilinda in Thailand""",File:Chao Sam Phraya Museum - 2017-02-13 (051).jpg,https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(051).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Chao_Sam_Phraya_Museum_-_2017-02-13_%28051%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28051%29.jpg,images/nakprok/56264537_Chao_Sam_Phraya_Museum_-_2017-02-13_(051).jpg,1df526a64064040125d77b9e1be59d1d11e8a825,3024,4032,CC0,Iudexvivorum
56264539,nakprok,unresolved:nakprok:bb6ef301399d,text_search,"""Mucilinda in Thailand""",File:Chao Sam Phraya Museum - 2017-02-13 (054).jpg,https://commons.wikimedia.org/wiki/File:Chao_Sam_Phraya_Museum_-_2017-02-13_(054).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Chao_Sam_Phraya_Museum_-_2017-02-13_%28054%29.jpg/1920px-Chao_Sam_Phraya_Museum_-_2017-02-13_%28054%29.jpg,images/nakprok/56264539_Chao_Sam_Phraya_Museum_-_2017-02-13_(054).jpg,c91d6f82b64e503af534caea7cd1165c238759a1,3024,4032,CC0,Iudexvivorum
58879838,nakprok,unresolved:nakprok:4f65acffb743,text_search,"""Mucilinda in Thailand""",File:Wat Traimit - 2017-05-12 (113).jpg,https://commons.wikimedia.org/wiki/File:Wat_Traimit_-_2017-05-12_(113).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Wat_Traimit_-_2017-05-12_%28113%29.jpg/1920px-Wat_Traimit_-_2017-05-12_%28113%29.jpg,images/nakprok/58879838_Wat_Traimit_-_2017-05-12_(113).jpg,64cb967820ffdd1a2c4972859717645e8c52c768,3024,4032,CC0,Iudexvivorum
89325925,nakprok,unresolved:nakprok:2ba76a9cb750,text_search,"""Mucilinda in Thailand""",File:Sala Keoku 9.jpg,https://commons.wikimedia.org/wiki/File:Sala_Keoku_9.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Sala_Keoku_9.jpg/1920px-Sala_Keoku_9.jpg,images/nakprok/89325925_Sala_Keoku_9.jpg,160872750cb32c578dca6c849b13eeb4142e88d2,3888,5184,CC BY-SA 4.0,Christophe95
137773573,nakprok,unresolved:nakprok:758063be4bf2,text_search,"""Mucilinda in Thailand""",File:(2023) วัดสุทัศนเทพวรารามราชวรมหาวิหาร เขตพระนคร กรุงเทพมหานคร (10).jpg,https://commons.wikimedia.org/wiki/File:(2023)_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%B1%E0%B8%A8%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_(10).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/%282023%29_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%B8%E0%B8%97%E0%B8%B1%E0%B8%A8%E0%B8%99%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A7%E0%B8%A3%E0%B8%B2%E0%B8%A3%E0%B8%B2%E0%B8%A1%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2810%29.jpg/1920px-thumbnail.jpg,images/nakprok/137773573_(2023)_วัดสุทัศนเทพวรารามราชวรมหาวิหาร_เขตพระนคร_กรุงเทพมหานคร_(10).jpg,e968d0e090216d3c7d47308955c355e5f6a72b10,3448,4592,CC BY-SA 4.0,กสิณธร ราชโอรส
